GSM1333746,GSM1333747,GSM1333748,GSM1333749,GSM1333750,GSM1333751,GSM1333752,GSM1333753,GSM1333754,GSM1333755,GSM1333756,GSM1333757,GSM1333758,GSM1333759,GSM1333760,GSM1333761,GSM1333762,GSM1333763,GSM1333764,GSM1333765,GSM1333766,GSM1333767,GSM1333768,GSM1333769,GSM1333770,GSM1333771,GSM1333772,GSM1333773,GSM1333774,GSM1333775,GSM1333776,GSM1333777,GSM1333778,GSM1333779,GSM1333780,GSM1333781
0.7027,0.693,6.3523,0.7004,4.5538,3.0255,0,0.6801,9.5201,1.4011,1.4046,1.3822,1.4197,3.1654,0.6993,1.4103,0.6983,3.2085,3.5313,14.9652,9.5025,3.516,1.412,0.6992,0,2.1008,9.4933,6.4071,0.7973,1.3917,7.0154,6.4777,17.1656,7.8113,1.3923,6.3884
0,0,0,0,0,0,0,1.0013,0,0,0,0,0,0,1.0216,0,1.059,0,1.9363,1.0548,0,0,0,2.0815,2.143,0.3466,1.0603,1.2501,0,1.4236,0,0.8746,1.116,0.4098,0,0.8792
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.8612,58.4563,51.9762,13.4389,17.7221,27.7065,63.3589,30.7621,18.8087,13.4419,13.5363,2.8218,27.2413,31.0325,23.9594,38.0576,15.3129,24.0329,48.3986,64.3024,42.7307,23.5479,30.5246,19.6241,23.4761,87.4671,12.3467,50.0741,58.8017,15.3674,34.5377,32.9765,53.1675,57.4222,73.3972,22.9684
43.4174,80.8887,79.8395,18.8201,81.5979,26.1882,53.5266,33.0319,25.5883,21.3361,41.8591,23.8494,21.7718,20.8315,112.8437,56.0875,12.5888,22.9495,95.8954,57.9864,36.6654,24.133,21.3281,43.8325,23.3139,79.0768,47.9474,43.7366,40.8715,14.1996,24.1747,53.7568,76.5585,68.1461,42.0446,48.709
11.8657,15.0652,8.988,1.7931,5.0495,1.9571,10.6999,1.9641,5.0549,4.0494,5.0842,4.9857,4.0804,7.1363,2.0237,4.0714,4.041,3.0409,31.4868,10.0836,7.0982,6.0888,3.0477,1.0126,5.0626,8.0605,3.0086,7.0994,6.0601,4.0331,4.4848,9.1078,16.1212,19.2966,8.0115,4.0352
5.8466,7.7048,12.4565,4.858,5.8222,3.7563,5.6585,3.9237,2.9137,9.7222,2.9334,14.3248,8.8418,15.6883,5.8265,7.8244,3.8786,6.814,18.5782,17.3835,15.5767,8.7771,10.7548,0.9714,7.3963,7.7407,1.9248,10.7199,12.6001,6.793,10.6891,5.8273,15.4936,19.1204,8.0573,5.8136
34.1673,39.1777,37.4634,19.3906,8.4703,27.4716,45.9211,23.0002,12.6473,21.1188,40.7036,21.6911,13.5853,66.7219,24.9151,45.7185,17.4413,22.6059,54.7849,68.1751,41.0989,27.7379,16.9869,6.2607,8.6458,53.0999,11.7411,32.9138,39.2117,8.9814,28.8441,47.6217,85.0127,40.2191,34.888,15.5276
3.7442,4.6245,8.6154,0.9475,4.819,0.9012,8.1919,3.6003,0,2.7796,1.0431,5.9135,2.8891,3.8489,3.7623,0.9423,1.0184,6.5293,8.9565,2.7833,4.1526,0.9512,1.0634,0,1.8964,2.8242,0.9156,1.8599,0,1.005,4.1953,4.8135,5.632,6.5794,4.1022,5.3183
3.7764,2.0175,4.758,3.3054,3.0061,1.5985,0.3708,0.3717,1.5045,1.6542,0,0,1.1623,0,2.2917,4.5448,3.0046,0,5.259,1.497,1.5083,4.9758,3.0278,0,0,4.9389,0.7558,6.0381,0.3805,0,12.7403,0,3.2937,6.0469,4.7231,3.2968
0,0,3.0136,0.8357,0,0,4.5511,3.2775,3.5541,0,0.8642,0.4613,2.3989,1.8776,0.469,0.5283,3.3818,0,2.7663,0,0,7.4066,0,0,0,0,0,0,0.8327,0,3.7169,0.8489,0,7.0065,3.648,0
1.2018,0.7805,0,1.0588,0,0,0,0,1.2125,0,0,0,1.6058,0,0,0,0,0,1.6813,3.264,0,1.2121,1.1899,0,0,0,0,0,0,0,0,0,2.0119,1.2149,0,0
18.6524,37.3188,38.3869,32.6508,26.6609,20.1456,70.389,25.1402,69.916,35.5075,91.8738,66.0301,45.7333,49.7827,36.9823,37.0558,24.9724,71.5559,90.3025,49.5432,86.0182,41.829,24.5268,39.8572,47.0925,74.4752,41.1033,38.0912,36.2986,25.4992,49.1554,43.0193,72.4722,99.1946,46.0147,50.0762
27,37.1893,43.0946,18.8873,28.5399,16.2929,47.9566,10.6959,22.1502,23.9893,11.3009,28.3173,37.0609,8.7914,21.6246,25.6064,21.5028,19.9551,89.4966,66.2603,29.5358,25.4823,21.3145,15.4304,11.2297,24.4511,21.714,21.4505,30.0659,15.0521,21.5318,51.6676,46.6714,50.8073,38.8181,19.0827
1.189,0,0,0,1.5135,0,0,0,0,0,0.6094,0,0,0,0,0,0.4381,0,1.0927,0.6038,0,0,1.1164,0,0,2.3729,1.4047,0,0,0,4.577,0,0,0,1.6222,0
802.35,1021.9586,767.3204,303.3535,360.6189,333.5261,758.6991,490.3646,274.6523,482.7571,519.3343,131.9098,736.8496,569.1436,359.5264,651.2348,295.7253,418.8999,2293.3656,677.0094,717.9771,482.6814,391.2354,248.4052,252.8159,757.1854,193.494,427.9276,496.2861,334.0524,507.976,322.5689,1592.8063,631.6932,697.3636,349.7933
81.4787,119.8323,96.566,26.9504,40.7431,21.5611,66.6665,32.9926,16.309,38.7436,28.06,51.3469,47.1817,77.4532,43.3667,54.5224,17.616,72.9598,215.6734,107.8653,59.2217,70.3494,36.5892,20.9498,13.8373,124.8152,32.3141,66.631,45.8346,22.2626,35.9289,85.9037,181.235,119.9562,71.8247,81.9312
0,8.8169,0,4.3775,9.1883,0,0,0,5.04,2.8226,0,31.2609,0,7.7318,0,2.6367,1.969,0.9897,23.0484,0,0,0,5.6823,4.3643,5.9358,0,4.5965,7.4325,4.653,0.9923,6.911,4.9292,0,3.235,0,1.9711
15.8953,16.8851,35.2746,3.6087,4.9887,15.8238,21.199,17.5283,1.5826,21.8132,10.0377,1.5456,6.9227,15.0437,2.3681,5.5807,0,3.9622,14.4059,21.5037,7.1286,14.3126,3.1989,3.1556,5.5444,11.8149,3.5878,20.9011,7.2287,1.5878,6.3245,6.3159,25.7695,11.9358,24.4389,8.1706
20.0634,10.1579,8.4826,10.0799,22.7692,6.7504,13.2209,6.015,6.9503,4.647,12.4426,9.7059,7.4443,23.0616,15.5826,6.538,5.6159,7.2168,28.4711,16.0744,18.4137,10.764,6.0094,6.2379,6.9075,19.4733,10.7234,16.7072,6.2734,5.963,23.3463,16.3077,20.3463,14.6228,13.3673,10.4198
30.8042,39.8786,61.4866,7.2858,28.713,31.2605,49.3171,30.4597,12.7888,16.1751,12.2393,25.3176,36.1469,35.5584,14.5458,31.3501,9.7915,34.4655,49.0578,32.7955,19.4428,24.0584,25.1114,12.9142,18.1482,36.7957,14.0803,37.3934,38.1134,14.7244,50.874,21.6344,108.4932,70.6066,55.8011,29.8919
14.0414,16.1751,11.8757,6.3707,4.2395,7.1859,10.1372,10.0551,8.2435,10.4927,8.2084,2.4179,13.8997,9.0751,8.3122,9.0177,3.2591,8.8982,16.3631,14.7022,10.8169,10.0302,10.4093,6.6295,8.1579,19.8529,7.1847,10.2298,8.4635,4.0031,10.6409,7.4521,6.7025,16.9998,14.79,10.7027
25.6038,21.4444,33.1094,5.8082,13.6679,17.3032,34.1861,37.2255,5.6648,7.5548,10.4778,1.8439,13.4444,11.4674,10.3599,8.5612,5.824,8.5094,42.0189,15.8503,8.5053,13.2824,13.3596,1.8824,3.7801,22.5549,5.7848,21.7994,10.3384,2.8419,16.035,10.3614,37.6866,19.512,35.4765,9.4144
62.7634,48.7442,106.5405,20.6947,19.848,52.4104,111.0283,70.0425,27.3202,15.5927,21.7161,28.1128,33.2586,58.8384,46.9864,44.6729,15.6775,24.8488,80.3972,53.2569,55.7798,26.5593,25.9548,21.422,21.4559,80.6022,19.5039,62.0602,107.2013,28.3066,34.6983,36.2917,139.729,95.2158,97.377,32.1684
4.683,34.5911,7.6364,0.7825,3.1061,2.2465,10.2215,25.2414,1.5537,31.4025,5.204,20.0488,10.3305,5.8732,4.6466,31.2217,1.547,3.1111,6.4013,6.2957,1.5546,3.1232,1.466,5.8586,3.11,16.2649,0.7674,5.6067,3.864,0.8156,5.4305,21.0622,20.7684,9.1738,10.3069,4.7008
47.982,64.3132,58.0992,12.9673,8.6238,39.5374,18.0588,63.062,7.5499,13.0294,14.8598,18.466,12.2901,19.746,26.3269,22.9108,3.2244,66.5327,43.4665,77.4353,32.3625,20.7616,41.4948,5.7153,52.383,78.0428,12.7353,38.27,45.1246,23.6928,13.2334,19.3226,92.6678,133.7331,74.6843,27.2753
0,0,0,0,0,0,0,0,0,0,0,0,0,1.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.7054,6.63,11.9474,15.1894,9.5028,6.0382,7.974,15.8803,22.9391,15.9724,35.1677,15.4695,11.6452,36.3907,5.2248,11.1888,7.6739,12.8361,44.6479,29.7258,10.0405,17.3309,16.7346,12.5335,10.5644,34.025,12.7345,11.3714,16.0994,15.2548,30.1647,12.0896,47.7019,26.3547,24.3046,21.7147
7.1708,4.7412,14.4336,5.8877,1.5952,12.9956,6.3327,9.3384,1.5964,3.2457,3.2399,0.7827,9.5552,9.6993,0.8057,15.9319,1.5925,7.9767,12.734,5.5405,4.7978,2.4052,3.3649,3.2387,3.2489,12.9443,3.2301,4.0053,7.3093,10.3499,6.5109,3.1898,16.1088,4.0117,9.5978,6.6324
27.3448,19.9095,39.3616,3.1747,6.3681,11.7457,27.208,12.8834,16.5363,2.8344,8.6174,13.1042,5.0615,16.5607,8.6256,5.5447,4.4503,16.5024,26.2223,22.5014,13.7267,12.9703,7.6658,3.4239,9.2046,44.5503,5.0068,18.1985,15.0313,10.4123,27.1971,27.6415,46.5528,36.2134,25.88,9.785
10.8512,15.9492,15.9523,7.8662,12.2453,3.1305,12.5523,11.9061,8.0497,6.6907,7.4906,2.1884,23.9644,19.1298,10.0217,9.677,6.6715,5.5825,42.8275,18.8113,10.0487,12.8332,3.2038,7.8552,5.5778,19.9665,3.3106,16.1315,10.7798,1.114,14.4877,13.0003,41.5746,32.1731,16.7048,6.6684
6.1329,0,0,8.0329,5.0745,0.5885,1.0022,1.65,0,0,0,0,4.8229,1.2402,3.0374,0,0,0,13.149,4.305,6.6084,2.5642,5.6337,0,1.5773,6.3388,0,0,4.5964,3.918,0,6.8493,17.0308,1.4583,4.8518,2.6648
1.7412,2.3257,5.7582,1.8957,6.4768,2.2153,2.2076,2.3759,0.6114,1.3769,0,1.8406,0.9527,2.3271,0.9163,0,1.1693,0.6129,0.4807,4.7982,0,3.8612,0,1.4289,0.4267,5.1246,2.4241,3.0946,2.1954,0,1.3759,0.998,4.4529,1.6521,5.2346,2.2298
0.7697,0,0.7486,3.0692,0,0,0,0.8281,0.8525,2.4737,2.471,0,2.4532,0.8606,0,2.0117,2.4775,0.8544,0,4.0309,4.0147,2.568,0,0,0,0,0.8447,2.0099,0,0.8518,0.8529,0,0,1.7133,0.847,2.2719
22.5678,18.5335,26.0637,5.1291,4.8965,13.6231,25.3502,7.412,7.5922,13.548,13.5057,3.4565,23.2277,32.0719,14.1646,16.7443,3.2534,4.0975,59.5906,36.7893,15.8493,22.1597,11.2,2.0587,13.3521,17.3522,9.2677,29.502,23.3762,6.7804,13.6501,17.5553,30.8935,29.3785,28.0247,13.4772
7.4918,39.9347,38.5736,1.8658,4.6596,8.8301,20.7968,18.6787,11.8136,5.5959,5.7147,7.2862,6.7946,7.7813,9.0588,18.7369,1.1584,6.5365,30.0919,14.7367,18.8008,3.7801,8.1581,4.6483,0.9333,9.0743,1.8435,38.3979,3.7131,17.796,2.8162,5.5821,21.603,10.3137,37.0808,6.5084
101.571,83.2277,114.6189,44.187,62.9992,56.3538,77.3664,94.6436,31.6638,33.6131,49.2313,42.4916,64.7713,59.8478,51.8013,50.2902,58.5678,68.353,127.6927,115.5855,72.6072,67.1305,37.1709,38.6684,52.0344,176.5005,24.8486,97.5289,79.1506,64.8932,61.1388,59.8607,176.0821,155.3392,143.6747,66.5119
0,0,0,0,0,0,2.4071,0,0.877,0,0,0,0,0,0,0,0,0.8783,0,0,0.8779,0,0,0,0,0,0,0,0.8732,0.8798,7.0102,0,0,0,1.7459,0
11.8056,18.0455,10.8592,6.6581,7.1966,0.8899,9.8505,11.4921,3.6895,16.8677,3.9593,14.4154,15.0195,17.1666,6.6766,11.6355,9.0862,9.4751,17.9555,10.2927,9.0112,7.1817,6.1592,11.4288,0,27.2257,7.822,30.8734,14.4444,3.5478,10.8594,20.1394,12.4415,29.1231,14.0095,14.6903
14.294,16.0308,12.0435,4.9488,7.4795,3.6299,7.7615,0.9093,3.9502,6.5653,3.906,13.2397,9.6163,14.0931,8.5257,14.7369,3.1356,3.7564,31.3804,24.9524,10.4738,5.6356,4.6919,3.9638,3.1227,11.4047,6.075,13.1441,11.7665,7.4498,6.5669,15.0151,19.3368,7.5203,13.4378,9.9507
0,5.2752,3.6523,5.6412,0.6058,3.4168,4.119,3.5285,3.7481,3.6366,1.7605,3.748,2.4134,3.7523,1.8797,1.8796,1.8787,0,9.3328,5.7546,1.7596,1.8914,5.6018,1.876,1.8779,4.9117,1.8658,1.2168,0.6045,3.4721,10.576,7.5337,11.1862,5.6416,3.5515,3.6265
14.7024,21.9324,21.1787,7.7536,10.3276,7.4755,27.5551,14.2228,9.4717,6.8902,7.8183,26.2678,9.6331,7.5181,7.7309,18.8308,7.6008,6.8986,36.5773,22.6321,12.0668,9.5179,18.7919,5.4697,7.5869,27.2695,5.1071,30.9282,7.6233,8.639,11.1836,6.873,35.2298,26.6347,31.4072,8.5862
3154.069,2645.715,2706.2248,538.1245,749.9459,1329.7806,2705.2885,2290.7517,588.3691,1058.6986,1047.3689,602.022,1523.283,1930.6752,1213.1949,1632.4005,932.7485,1907.7351,4677.3017,3045.3503,2117.1232,1039.4928,1498.8287,823.3656,818.0954,3349.5448,686.5029,1512.9793,1332.9142,1065.6277,1746.0679,1981.5749,3475.9731,2333.9928,3354.1978,1333.3081
6.2038,4.7632,4.3918,6.277,4.1216,1.3407,3.0763,1.528,0,0,7.8251,0.8902,6.167,1.8597,4.7313,3.5597,0.8881,0,11.2521,20.7511,6.8143,4.1251,1.3779,7.8227,1.7763,2.0681,0.8819,4.7255,4.4441,1.5279,4.7385,0,3.1176,1.3673,3.5087,7.8493
2.3479,12.934,11.2813,3.0005,4.8432,4.9664,7.4921,1.4877,0,3.1132,1.218,17.0273,2.2267,4.6939,0,1.825,7.2852,5.3612,17.7167,8.4542,9.5191,4.7644,1.5807,6.0843,2.364,22.0449,2.3515,6.2779,2.8525,1.0753,4.7393,4.6518,9.6796,8.9194,9.2573,2.4665
0,0,0.7853,2.4764,0,0,0,0,0.7966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7934,0,0.7995,0,0,0,0,0,0,0,0
0,0,2.2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1479,0,0,0,0,0,0,0,0,0,0.8227,0,0,0,0,1.3749,0,0,0
36.9062,51.1546,11.0972,24.3759,36.3453,14.501,28.1925,38.2739,19.1516,26.1607,14.4459,11.0036,47.4908,63.0251,19.2109,56.0031,17.4939,8.7403,95.3421,72.069,35.8506,25.8213,14.0595,12.0307,19.3248,54.7733,30.9949,27.6206,17.3965,46.2388,33.7448,87.3169,61.3496,26.1988,95.2942,37.5291
0,0,1.2831,0,0,1.5022,1.506,1.2589,1.5729,0,0.3176,0,0,0,0,0,0,0,3.8694,0,0,0,0,0,0,0,0,0,0,0.3145,0,0,0,0,0.4071,0
0,0,0.896,0,0,0,0,0,0,0.8329,1.4265,0,0,0,0,0,0,0,0,3.4505,0.8338,0,0,0,0,0.8821,0,0.9128,0,0,0,0,0,0.9142,0,0.8303
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4972,0,0
8.9757,12.0243,15.8704,7.4851,11.1966,18.5694,23.4196,9.2481,9.157,9.1571,11.2622,9.9681,9.3522,7.9853,8.1119,7.1832,7.0879,4.9548,29.3399,14.0168,15.5247,11.2523,15.1303,10.0066,3.0545,15.9629,9.0402,26.2872,8.0356,6.5715,17.2547,13.1784,40.1317,27.6357,30.3163,13.0537
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2394,0,0,0,0.74,0,0,0,0,2.4189,0,0,0,0,0,0,0,2.2456,0,0,0,0.7438,0,0,0,4.5182,0,0,0,2.1835,11.4232,0,2.3943,0.3722,2.2978,0
0,1.7451,0.5014,1.5281,0,0,0,2.0325,0,0.4991,2.0959,0,0.514,4.1925,1.494,0.5184,0,0,0,0.5073,0,0,0,1.8324,0,0,0,0,1.7512,0,2.0984,0,0,1.755,6.2084,0.4976
14.5317,13.3067,22.4168,18.6216,11.3666,4.8642,20.3222,17.0789,3.1022,13.4521,12.5042,19.2615,9.4364,17.7672,18.592,24.9976,5.1573,15.5407,64.6772,19.4786,14.5027,17.6576,13.5562,9.2952,9.3177,8.2386,12.283,23.8697,18.5553,9.3159,14.4755,14.4625,20.6282,30.4824,16.7783,5.035
1.6871,14.5639,7.1978,8.7596,5.259,8.0591,3.5279,10.5114,8.2988,15.6871,4.9398,4.8341,20.5992,13.4504,7.8907,11.1683,5.616,4.6733,10.2987,16.6485,4.4213,8.6866,9.6005,4.6375,0.8512,12.9898,5.6933,5.3816,7.0489,3.7194,5.5226,11.4233,14.2041,31.2777,16.1344,2.0714
7.4815,4.6385,12.3482,4.0207,2.6059,2.5584,8.3146,6.6165,2.6232,2.627,2.1339,2.3701,4.8803,6.301,7.2322,15.744,6.4864,3.2224,10.5236,15.8693,8.0117,6.6743,3.2376,1.6076,0,19.2807,3.4163,4.6958,15.5291,0.8034,9.6494,8.0369,20.0365,14.3971,26.0006,0
7.6888,6.516,10.6408,0,0.9511,3.7761,6.6391,6.5942,2.5406,2.149,2.1274,1.8889,2.4533,3.8614,4.2446,3.6201,0.847,1.2766,5.9433,9.2834,3.5292,2.5519,7.3698,2.5521,1.6966,14.7438,1.4198,8.7775,14.7327,1.686,4.4177,2.7528,15.2965,6.6177,16.2845,0.4226
67.6749,55.1342,60.555,26.7655,50.2982,31.4936,34.6773,32.5668,33.6554,50.6107,35.2814,23.5204,66.2408,81.6923,51.0045,74.6138,26.7675,39.4519,199.2056,71.5448,61.8573,57.5794,53.0559,26.0833,25.0652,66.9625,25.2064,68.8656,40.51,40.9273,50.8819,58.4917,96.7311,82.0681,58.7912,28.7476
3.7151,0.8075,4.9464,0.8738,5.5357,0,1.2798,1.1646,0,0.8556,1.2184,0,9.9705,0.8357,0,2.827,0.8999,3.2903,4.4777,3.2616,2.4176,0.8144,1.2304,3.2823,0,11.9623,0,1.8164,0,0,0,1.2304,10.8143,3.6296,7.2876,6.5504
0,0.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.9671,11.9781,15.4155,2.5283,20.7767,6.8465,8.696,5.6919,4.7563,2.8784,3.1472,1.7608,3.2064,14.6744,5.4939,9.2686,1.1875,5.7172,22.749,32.598,6.0615,7.6656,7.4559,8.3957,7.5649,22.0612,3.6841,16.4618,7.9546,3.6796,12.0561,12.8962,28.469,19.462,15.5339,12.4164
4.1097,2.6987,2.0173,0,0,0.8206,1.2656,0,0,0,0,0.7493,1.1904,0.2342,0,1.6802,0,0,7.9082,3.9367,5.343,1.1937,1.9345,0,0,0,0.7528,1.5216,0,0,0,0,0.8435,1.8297,1.1786,3.6925
8.7456,3.9048,14.8179,2.5461,1.9852,6.5572,5.8043,4.9421,1.5491,7.9691,3.9939,3.7601,9.9855,6.9155,1.9937,13.152,3.2618,2.5514,11.004,15.8842,5.9878,10.8314,12.4979,2.7685,1.9926,9.9225,4.9713,3.0266,12.5289,11.0968,60.5191,7.8033,26.2037,10.9793,8.0709,3.9711
13.3874,5.626,7.4523,9.064,0.5677,2.3351,12.8206,9.3554,4.6739,13.164,4.8282,8.1356,3.2124,19.9589,13.1385,8.8522,11.0156,5.9699,36.9533,21.0444,13.6224,4.8132,5.5102,1.1319,7.5945,14.586,4.5484,13.4052,18.6249,9.6064,11.2209,16.1158,14.7771,27.2973,12.711,4.3087
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.6808,21.7972,23.0447,6.911,9.8443,12.2679,18.5837,12.471,4.1784,10.8788,10.9841,1.9662,19.7611,15.6795,8.912,18.8481,4.9453,3.9562,33.523,17.3248,22.5484,16.1618,8.8789,6.4038,9.8928,24.4974,7.8577,15.0232,25.4338,17.6,10.5602,15.157,20.7905,19.7319,26.6696,10.3645
0,4.7932,0,0,0,0,1.9134,0,0,0,0,1.9305,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7465,0,0,0,0,0,0,0,0,0,0
5.9114,2.5331,9.252,3.5742,9.6265,2.4727,5.2188,9.3883,3.7986,10.2504,3.8428,6.7089,1.5241,6.3731,2.4949,4.9011,2.9237,5.2793,12.1961,9.3858,5.2424,7.7193,1.2661,5.1127,16.3656,9.6414,1.1417,6.8942,1.8018,6.4732,3.5975,5.1149,7.6655,18.7399,16.0608,2.5073
5.7074,3.406,4.4067,1.1384,0,0,2.2109,3.2138,1.0116,4.5578,3.4353,1.475,1.2326,5.8918,0.207,4.5835,0,1.1409,3.8167,6.802,2.0024,2.285,1.1444,1.9816,0,3.8202,1.1284,3.4723,1.4571,3.4076,1.1498,5.2486,2.2763,1.1434,5.4659,1.5852
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.3911,0.6474,0,0,0,0,0,0,0,0,0,0,0,0,3.3818,0,0,0,4.9166,0,0,0.6487,0,0,0,0.6458,0,1.9434,0.6472,0.6462,1.523,0,0
14.2028,17.2064,28.0736,32.9507,21.389,2.835,11.1864,13.0336,12.433,14.4138,23.9727,16.0631,24.3771,14.5068,18.1223,14.8991,25.2158,23.2673,35.8215,31.7105,43.5617,12.8859,12.2714,8.1249,38.4812,25.4082,6.6036,31.3335,14.0296,3.1787,13.9025,31.5288,23.0419,31.6835,17.5805,8.3562
197.1906,250.0206,230.4074,59.1952,84.3717,69.8844,186.4704,146.9521,36.9663,61.6224,97.15,12.562,95.9874,127.4261,66.7091,96.9632,40.1599,140.7294,336.0394,278.266,122.9809,87.7602,50.569,41.3491,63.6895,159.3359,72.027,177.7032,166.7959,71.5122,188.3572,177.9462,390.788,258.5987,273.2126,101.6607
43.7331,69.9377,77.7524,10.1747,25.8133,40.8918,50.5977,49.354,11.3892,5.3757,15.9664,6.5396,38.5007,26.1814,22.7771,38.3699,6.8327,26.391,104.876,77.913,42.5248,23.6711,19.3819,9.5946,4.0023,95.4087,12.9082,60.895,37.5262,10.844,26.6659,27.4791,83.4297,50.0388,96.0827,57.723
393.3209,267.4021,245.7178,121.1821,178.8145,111.3818,158.9935,132.384,95.5603,228.5809,133.8861,280.8901,252.6693,305.4987,199.536,244.6219,134.7694,201.7795,642.4628,466.6195,294.6871,227.0907,171.2865,132.9462,113.2185,383.6389,130.8315,197.8611,187.6115,146.2629,181.0132,245.1332,375.8151,277.8913,293.3247,304.8788
10.9407,16.2861,31.6879,0,4.6132,15.2208,15.322,34.7187,1.5723,3.1447,10.3166,5.6122,2.4024,9.2777,16.9947,17.0433,3.9141,16.06,13.4622,31.7076,13.9327,4.6656,7.0318,2.929,11.3213,30.9779,5.373,7.8275,11.7314,5.6066,6.2809,7.0548,15.3483,31.0161,30.3741,11.7572
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7287,13.5164,8.4349,0,0.7959,3.0356,0,5.2377,0.3162,0.3196,4.9096,4.5932,9.1046,2.282,0,3.7738,2.2751,0,2.2704,4.5607,9.1138,2.2782,0.6379,2.2784,0,0,0,3.1266,13.09,4.5044,0,0.3185,9.1596,11.4032,10.8848,8.3823
0,1.2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8455,0,0.7438,1.2278,0,0,0,0
5.4606,3.9004,5.7349,3.9387,4.4336,3.1422,6.0109,3.7641,1.2255,0,0.7107,1.0624,0.8228,4.8538,3.9284,5.14,0,1.2277,5.4718,5.8639,0.3555,2.0772,2.3498,1.053,3.936,9.8581,1.8189,5.2998,3.6394,0,12.9492,1.2238,7.5293,5.3888,4.5634,3.7427
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.0581,65.2243,93.0046,7.559,20.7643,21.8784,49.4725,50.3502,12.2774,9.4484,4.7612,25.5641,20.1403,46.6972,23.568,23.7848,24.4785,38.0467,115.4253,73.6743,43.2212,19.9253,18.1152,11.3087,14.1814,80.9758,20.5524,39.2195,28.2245,14.1967,26.4298,36.2394,86.6832,67.3873,52.5919,25.4301
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995,0,0,0,0,0,0
8.5859,1.2351,10.2938,4.8869,4.9508,10.5518,6.9724,6.6388,2.5044,3.7256,1.3193,3.2159,12.4817,6.6467,5.7061,8.8562,2.481,10.5531,17.2541,3.7758,6.8329,1.9733,6.3039,0,1.9674,3.9988,5.2672,10.3147,10.8472,3.5858,11.3104,10.2281,21.1067,16.9379,11.7007,6.923
0,0,1.2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647,0,0,0.6303,0,0,0,0.6615,0,9.909,0,0,0,0,0,0.6369,0,0
0,0,0,0,0,0,0.6487,0.9065,0,0,0,0,0,0,0,0.403,0,0,0,3.1534,0,4.1991,0,0,0,0,0,0,0,0,4.3582,0,0.6601,0,0,0
0.8354,0,0,2.7885,0,0.7884,0,0,0.9434,0,0.9356,0,0,0,1.6368,0,0,0,2.3221,7.5567,0,0,0.8359,3.4448,0.7826,0.8195,0,2.6341,1.5587,1.7059,0,2.2206,3.4197,3.1833,1.7626,0
1.0975,4.3601,1.0832,0,3.2809,0,2.1292,0,0,1.0969,2.2005,1.0837,0,1.6252,1.6883,0,0,0,5.4883,3.2876,1.0991,0,1.6041,0,0,0.8407,1.6733,2.4241,2.1906,0,1.0971,1.6885,3.2726,1.0997,0,2.1858
0,0,0,0,0,0.773,0,3.6059,0.9545,0,0,0.9365,0,0.9644,0,0.9613,0,0.9564,1.9247,0,0,0,0,0,0,0.7971,0,0,0,0.8016,0.9545,0,0,0.8047,0,0
64.5202,161.3086,85.9683,43.0838,29.13,48.7331,99.4885,47.4995,49.5765,37.819,75.1417,42.27,52.8318,70.3524,32.8672,91.4473,19.2891,45.697,131.4991,88.3395,82.3812,58.6207,39.8463,33.998,42.4271,108.5606,38.4967,97.2344,65.3745,21.784,35.0052,37.4292,154.186,124.0767,105.8612,48.0125
