GSM1841251,GSM1841259,GSM1841261,GSM1841263,GSM1841266,GSM1841268,GSM1841270,GSM1841273
1158.7768,1312.1557,988.1823,657.5067,1372.4886,1047.0019,1158.4984,824.5009
173.3478,213.5268,328.7164,266.3502,305.951,258.6536,671.9192,156.3646
695.8095,772.6764,865.1498,365.6921,1114.3085,976.3562,773.9454,734.6486
179.6134,176.7995,183.9023,94.6996,363.6828,295.433,245.5808,221.4565
29.3765,38.6432,83.8844,18.8006,29.3409,115.9532,19.8717,90.2034
281.7556,276.5614,275.9564,167.1587,416.9859,337.774,394.4033,312.3876
395.7446,474.9095,614.9471,519.9281,621.5704,765.1738,454.0432,445.2676
351.9734,295.8339,363.2652,258.8316,386.2033,271.5182,421.9436,293.9231
652.74,927.3931,824.0844,705.6759,779.5706,510.8513,438.8471,608.2057
3653.7905,3080.0879,3130.3824,2005.6069,6111.5295,4812.8615,2888.5217,4700.0338
0,1.002,0,1.9734,0,1.0005,1.0261,0
1184.0116,2024.0724,1186.5238,847.3797,475.1869,297.6804,442.312,229.5768
107.992,99.5712,149.363,53.2073,106.5967,94.688,101.2253,116.7728
0,14.2531,13.4021,0,0,0,0,12.0319
195.5665,169.8027,173.9314,49.6377,250.1767,335.1438,201.7446,275.2286
454.1622,471.6206,479.5876,487.1916,503.0098,348.9884,475.0846,273.6432
331.8584,313.5687,287.679,149.6379,438.5938,358.1572,269.2618,289.8534
319.0781,249.7336,285.829,138.6246,424.0209,317.2461,344.4839,192.5311
34.3788,18.6592,48.68,13.4617,38.5645,46.5992,65.6841,48.5621
3398.7208,3125.1003,3177.6539,2564.2399,3480.4445,3810.2836,4043.6333,2990.9398
602.642,539.9214,583.9938,634.1277,684.5233,468.1357,667.9819,462.8738
69.8472,115.8324,156.2441,139.0713,118.8865,84.7794,379.2606,108.6555
16.8015,9.1532,9.0938,4.0229,13.4368,15.6245,15.819,13.8169
1029.7521,1478.5262,1147.5212,570.8587,1741.696,1404.999,1205.6108,1071.9339
2444.7039,2753.4103,2561.8551,1274.8789,3358.4977,3015.0648,4368.3397,2413.3913
435.4506,225.1943,320.0361,218.6965,770.301,648.9036,526.0793,415.321
121.2832,129.8217,128.6561,40.1609,149.7321,101.7308,118.5574,46.1579
3063.8247,2841.7632,2290.8685,1439.7474,2844.7829,2300.5724,1828.6126,1878.4509
599.1227,700.343,420.5897,334.9873,744.0816,549.5038,653.0996,423.3063
640.1762,674.2229,477.695,308.941,1059.7895,762.3712,1090.555,528.7731
261.5235,202.4337,161.7591,147.3537,256.2404,137.0847,269.0879,115.9685
43.059,45.0813,24.5202,26.7241,81.6403,89.6486,81.5956,12.6181
570.0608,553.1777,1149.0505,403.7415,576.3965,393.0626,939.5558,359.3106
302.429,398.7153,294.2656,83.3515,610.2268,370.972,484.5913,289.9106
725.215,1006.4825,917.7304,589.6376,1451.5176,1285.9185,964.6837,1068.8197
3.074,3.804,5.2944,3.7392,12.2433,6.0959,0,3.0329
111.6082,114.4068,46.3613,71.7755,281.066,69.0897,195.7053,122.8251
326.053,298.9089,407.0076,242.4291,474.4828,249.5893,342.5603,236.9611
892.4996,850.263,823.1965,756.2052,977.9237,719.0864,901.8926,571.8153
679.9343,666.9476,754.1311,333.5412,784.6021,548.0381,608.0624,656.6284
2.1559,2.7222,3.9109,5.2977,8.9294,4.2939,4.4796,3.5805
36055.3274,33508.4005,29826.5659,17699.5355,37916.1929,51809.6304,21215.8062,47027.4318
187.1233,210.4824,113.0235,224.4744,584.6671,310.7329,396.0487,200.5967
1108.6148,1119.0344,1148.3454,1197.9388,1877.7864,1293.7239,1378.4018,835.8268
2060.8438,4925.3366,3808.8502,2252.465,4665.9351,4966.1956,5937.9398,3347.1321
929.7958,1004.5339,919.3818,471.4668,1423.4736,1656.8174,891.5289,1114.4693
1537.1483,2298.5203,1636.9187,1788.513,2852.1245,2960.4948,3395.1186,1347.6292
0.7284,1.4281,2.0881,0,1.4423,0,1.4559,0
1139.4353,1211.3568,1090.4835,725.7178,1715.3966,1207.7364,1609.1413,863.0415
83.3375,275.131,78.4011,42.6519,77.3985,36.5455,130.4485,29.6761
228.9825,109.6234,172.5379,239.5561,250.7694,126.7045,221.6467,113.432
439.9558,499.9959,538.511,269.6866,1065.1473,762.4971,1003.9087,532.4496
1672.8523,2071.0184,1321.0443,866.6497,2403.1303,1520.1208,1534.8426,913.1117
457.5843,481.492,280.6028,267.2726,701.5551,621.8561,381.3109,522.8599
549.2068,504.8054,588.1297,360.8381,850.3903,795.808,768.663,575.5892
300.3613,278.4815,257.6218,221.068,412.3953,323.2892,461.7916,234.3312
404.0292,598.8355,674.7177,255.9023,1044.7472,1151.3091,714.3031,873.0518
2.2406,0,8.3859,3.9479,2.6617,0.4394,7.0673,3.0696
1075.9344,1844.7223,1558.7329,844.4547,1632.8187,1584.5762,1380.9256,1098.3303
2146.7166,3838.4639,4328.3596,3939.8744,2592.2708,3729.7692,3357.3639,2982.7941
247.022,282.7543,237.3275,426.8522,521.1937,247.4399,363.484,236.5015
522.1007,511.0908,496.1877,563.279,391.2192,446.5042,618.8556,421.13
706.6516,664.6277,646.9579,455.409,1078.7825,873.1978,944.7422,641.3369
318.7885,311.2931,338.2184,298.5211,535.6003,264.3119,496.1952,143.0244
702.9308,677.4975,644.995,526.8626,795.8135,625.8641,713.683,456.7649
161.1462,158.0313,168.0101,94.3982,177.502,108.7999,173.9841,90.4502
420.2647,484.9536,419.3844,141.1809,570.4451,485.7835,498.2326,365.2961
5461.7887,9090.4096,3165.5986,4081.7037,15295.4052,15441.2908,7389.5227,9765.6485
488.3307,380.7281,459.4539,246.528,730.5894,459.1471,636.4856,440.9674
1.9356,0.7092,0,1.8544,2.8345,1.9107,2.1289,1.5368
911.8548,965.7384,810.0874,1157.3992,1561.4021,1179.2107,2126.3903,888.4497
141.5871,167.125,188.4413,234.0074,231.0795,151.6841,226.6858,198.4098
291.2993,213.8665,354.5165,137.0442,265.0034,223.2485,312.233,252.983
387.1581,258.228,414.8988,214.5958,525.8541,470.3099,463.939,322.8966
166.1308,153.0458,199.9845,102.1176,172.6072,138.6492,189.0511,118.1664
146.6345,127.2182,143.6083,108.7899,178.6526,159.3367,160.2788,117.8851
309.2731,318.1994,406.9477,297.0114,422.0609,309.0571,340.2503,334.8487
374.8195,317.0692,439.462,410.6194,670.8862,336.1143,621.6381,323.6345
7461.5875,8735.4585,14079.4165,9766.2639,9854.7077,6972.8541,12839.0486,8098.4902
2280.5056,1545.1622,2263.4884,731.1081,2452.2146,2775.2264,1611.8742,1865.2763
710.3342,809.748,584.4724,473.0599,1317.9237,1043.0235,1116.0381,748.2879
959.6349,1136.9854,827.7776,575.5659,1369.5042,1239.4589,1366.6642,810.2906
587.0866,887.3556,1232.3881,754.318,897.6493,865.1272,1922.4169,1038.2519
1181.1684,1487.896,1491.2089,1149.3679,1263.4894,1002.1666,1252.6297,893.3524
1480.1048,1408.466,1258.4303,822.5646,1137.7745,844.7834,1052.8413,684.5815
4456.2337,4894.8304,4911.0829,5568.847,6200.4766,4951.9769,5437.4149,3802.748
558.9833,603.834,665.4493,351.2933,744.547,664.8924,522.5651,535.5774
477.3723,400.1461,351.6532,326.4507,695.0837,397.5991,728.8023,260.6619
10.9864,13.6415,25.7131,42.8163,17.2607,14.8776,51.8274,14.7898
1557.4188,1544.2047,1282.2332,921.0395,2291.1426,2562.2888,2102.5763,1988.0437
4464.1143,6705.4937,7676.752,6131.3733,5902.1916,5281.9124,7127.2652,4576.1606
16678.2236,15994.4747,17008.2197,9782.0123,16080.6689,18609.6203,15968.3937,17114.028
110.8597,130.5139,182.0749,104.1777,155.3582,122.1673,155.6783,107.5938
0,1.3617,1.347,0,5.5166,2.7459,2.7737,0.4028
2327.374,2187.784,1564.5982,875.6366,2654.187,2927.556,2445.3605,2510.9759
2986.7518,4045.2285,4979.6339,2814.9256,3475.4108,2848.6142,3613.4097,2703.0205
0,2.8318,0.9389,0.9266,3.7666,0,9.4389,5.5452
1845.925,2042.6267,1390.5957,2293.0606,3169.2991,3775.6159,4902.9492,2361.7059
1804.0221,1434.8653,2228.8385,967.0843,1468.2386,1521.5901,1790.7911,1474.6821
798.116,497.6833,311.7513,833.0294,1167.6784,1035.1449,1750.8978,927.7689
1631.4274,1486.7381,1514.3805,874.4075,1746.9543,1508.354,1477.3675,1230.5421
429.065,381.8337,512.7596,242.6386,653.4923,588.5716,653.2606,554.5086
542.698,565.8795,489.6917,261.2166,469.662,710.2166,280.2574,829.9367
223.1152,382.5557,405.882,131.7982,336.5648,258.4524,387.9935,315.1096
2041.7495,2927.736,2463.4917,1354.3526,2584.7536,2482.2495,2142.3955,2319.5774
9.5892,10.3437,23.7823,12.2437,16.413,9.3712,16.4631,8.5533
14077.4455,11791.8012,17417.0415,13950.1284,11676.0887,15464.3486,14193.3692,15890.6993
1736.4857,2302.4208,1547.0646,1203.4636,1572.1232,1240.2951,1206.6689,1451.446
392.3239,433.9383,969.8903,475.2142,559.791,609.277,740.1288,621.4964
15567.8762,16582.7909,17919.9612,14256.174,14458.1193,13288.1188,14146.8637,12291.5154
804.2871,1069.7375,1010.5854,468.4593,929.6232,638.5404,432.3837,621.041
238.2005,301.4722,292.4081,121.5399,273.5106,293.9306,312.0938,335.8005
868.1056,972.1234,486.8352,709.876,1183.3978,1526.4909,1088.1976,1035.0101
301.9053,309.885,258.8436,165.6911,260.7816,195.1691,251.6186,122.1281
118.7143,258.7436,1653.1471,790.449,155.2772,194.2165,914.2357,300.0488
395.0912,431.046,330.49,195.7407,470.5281,341.5587,504.7598,389.4106
226.633,300.7157,255.3451,166.2278,805.4235,518.3603,746.0002,430.5807
592.5588,553.232,337.9642,341.5475,665.1147,557.9701,779.4458,381.1998
1115.8759,1303.9815,1117.4491,833.6339,1315.9845,1349.949,1158.5319,1063.5007
183.0761,218.7391,220.7904,79.2917,293.054,254.6264,269.5533,164.3117
772.1289,719.1284,779.5749,555.2099,719.5458,554.7777,710.3236,457.394
404.8442,561.6206,359.4368,190.3984,551.6529,494.5676,530.5295,393.1428
544.6577,546.7229,396.4778,278.7472,686.2665,532.0573,873.3391,452.3565
42.6739,66.1331,67.0048,56.2012,98.3034,40.9935,150.8175,56.5524
423.5193,422.6551,289.6015,133.0126,363.3128,307.3806,414.2066,242.0164
1095.5415,690.1671,1044.6105,503.8219,1146.9831,808.9515,1031.9882,661.181
90.9951,168.396,247.8682,194.3636,127.4737,134.3281,287.0775,131.0582
109.735,129.7108,231.76,35.3223,22.3806,109.2157,9.6362,78.3558
122.2497,174.6205,128.4939,54.7826,123.1064,46.2027,49.0115,81.9298
304.0493,321.1229,479.876,232.1044,457.155,533.893,374.2391,360.7039
19737.2032,19412.3611,18350.8613,18490.0326,6341.091,5603.0775,4754.4687,6473.4131
1884.7733,2091.1702,1383.9186,1261.5495,2643.1474,1539.1465,2162.2761,1207.9492
364.2051,506.1392,352.8377,175.8081,606.1101,629.7848,591.7764,465.7877
3825.463,3876.8229,4527.8244,2387.5763,5748.2095,5709.855,5657.1952,4943.3879
239.7517,212.9368,345.4825,154.7675,199.4486,171.9915,253.8256,118.4382
1297.0287,1685.1018,993.5038,920.2546,1537.1166,1259.7807,1205.0619,927.5099
1042.4044,1116.4961,905.8845,578.7329,1767.3179,1828.9184,1272.0417,1297.7488
565.9043,1068.2997,417.3133,438.8506,672.1172,504.1679,563.0475,500.4443
1240.2517,1719.0413,1029.4038,1216.3587,2167.3707,1468.3006,2147.8311,1080.6242
9.0261,9.0915,19.1378,5.9456,23.5492,14.2389,23.4391,13.2293
1367.4355,1536.8518,1653.4945,1667.4069,1801.9368,1844.8983,1472.3631,1387.6828
857.6796,706.8523,1172.9828,572.7632,1108.4552,1196.0823,1109.9026,1233.4231
329.9127,395.5642,412.1029,206.0814,415.9131,321.6371,404.1793,334.269
798.1338,883.4242,1160.124,491.0266,1180.0684,938.1706,1316.5691,847.3311
3976.6358,4455.3935,4564.6011,5498.0695,4562.658,3989.5915,3652.5032,4106.0486
13.027,12.0963,21.8039,12.092,21.7691,16.7383,20.2702,27.193
5677.8173,6457.3618,7154.6063,4453.3622,5233.9233,7351.4175,3851.8608,8046.8777
2747.0452,3587.0751,4200.9256,3057.4581,2282.6196,2765.9381,4174.2383,2451.6063
3275.3511,1981.3343,4689.4062,2018.6076,1970.5077,2651.4602,2943.1898,2952.7322
1696.7842,1935.7906,1658.883,1006.0821,2289.2616,1561.2685,2299.6379,1356.8186
1596.7175,1551.3221,1488.3768,942.6824,2137.8762,1771.0611,1796.5065,1325.2643
6.6978,4.5122,6.7861,1.1045,6.0478,2.2849,1.1271,11.2392
712.3386,662.5633,735.9371,295.3533,656.6779,629.803,714.6024,494.8461
399.5215,541.9087,512.9687,476.1136,610.2315,460.2623,829.6042,312.5169
18.2093,28.1961,17.9959,15.8368,29.095,28.3617,45.5845,23.9854
2815.3339,3125.7505,2336.176,1541.7213,4007.1551,3067.6772,2572.2505,2450.7513
0,1.3972,6.3362,23.119,12.0538,18.2631,49.3551,8.8707
991.4763,1608.8076,836.5959,471.1577,1162.9951,782.8865,613.1249,993.5764
28.6791,53.1797,89.9651,51.0305,69.0752,27.1262,116.9408,59.038
1257.2737,1206.6583,1196.7241,588.8727,1439.8177,1392.3767,1363.1901,1148.7102
1776.453,2224.6106,2281.2882,2322.2402,2000.4326,1527.9334,1652.2375,1363.2128
0,0,1.0052,0,0,0,1.002,1.9587
899.9761,573.4375,1496.2421,1213.1284,546.8859,673.65,889.1977,720.1232
0,0,0,0.3957,0,0,2.9192,2.7765
2.5967,1.9406,13.4951,0,23.5454,7.7495,7.9067,7.7174
1009.9562,867.6147,1078.5445,852.5798,1310.04,1151.5814,1481.9092,1040.5618
4391.1484,4782.8084,3894.8618,1900.8082,4433.539,3625.8665,4994.1722,3181.2698
214.5567,342.9,219.3714,243.3366,329.101,352.5281,363.8438,138.2745
2017.8716,2080.2161,1949.3166,1393.7139,2136.9801,1852.8427,2002.2674,1589.8274
9.7153,27.8726,10.7148,12.5605,27.3807,12.8868,7.3663,9.6645
458.0272,359.46,476.3133,336.355,467.0538,448.3208,518.4111,314.3933
2.0891,9.2604,3.104,1.1787,10.4182,2.0697,6.2199,6.5637
155.761,107.8981,488.1072,248.8319,262.9876,142.6634,410.3189,221.8432
5494.7091,5777.4092,6264.8249,3983.5968,6732.4773,6002.4234,5812.1669,5841.3891
316.8753,417.5379,406.4667,227.0304,408.6427,323.3261,402.2976,261.5234
533.7901,605.668,809.616,1487.3942,733.9857,382.1561,1203.8299,481.3463
0,6.8788,3.6904,0.5215,0.5288,0,8.5188,6.7216
84.8901,75.0294,60.9373,344.0854,455.8519,285.2688,751.5515,73.0918
838.971,678.3098,1155.5311,759.8237,683.1096,467.4605,756.5171,523.9531
651.721,665.7122,581.7823,415.4135,908.7858,746.1052,877.6714,563.0835
4903.3871,3358.6182,4207.163,4345.3831,3099.869,4558.1854,7081.6188,3951.697
87.9397,176.1831,165.836,98.0197,125.1866,201.0114,299.7009,160.6873
1422.0284,1466.7685,1603.9308,1296.292,1685.5245,1634.6378,1923.7684,1649.0273
280.3219,920.3048,179.2749,287.2686,462.9164,333.6106,904.5816,437.4293
21850.2165,35154.8809,48587.627,35012.2966,36810.9583,16613.8771,60747.3247,21753.9348
2329.7784,1884.8233,2779.3145,2589.6597,2335.4069,1928.5831,3188.7832,2164.572
342.033,727.4513,885.2399,723.1603,628.2408,480.63,928.7211,376.6091
588.1822,634.4769,461.2027,449.7258,557.5257,735.702,620.7408,467.7717
1564.7507,2163.8935,1637.5142,828,1558.0348,1460.2897,1277.7416,1340.3963
511.1149,678.7647,791.1808,506.7002,816.1577,596.7998,1636.9532,477.5228
0,0,0.4975,0.4902,0.499,0,1.0001,0
1289.3101,1351.2082,1435.9408,613.1457,1221.4672,1333.7608,1484.7743,1370.3683
736.6668,640.9987,976.9528,632.9694,873.4391,823.3527,675.349,845.3703
3785.722,5097.9321,5706.4225,4682.8145,3312.5856,3245.0653,4700.1885,3394.72
1096.9176,706.8538,1107.1127,626.1159,1046.4741,856.1352,1075.7355,777.6648
32.7046,16.6806,24.3808,18.481,28.8919,18.5441,21.1427,35.2885
7996.6941,10464.9627,14987.0978,6578.456,10014.3237,5439.7189,9385.0961,7643.2293
87.4475,351.2691,268.145,160.4529,22.6027,19.4497,28.2306,113.3696
298.0305,259.6917,257.8634,188.4291,327.7159,194.5994,457.3399,271.8085
3198.0077,3655.9208,2422.8175,1382.6955,2366.9691,1198.7687,2020.7561,2369.2428
937.3093,1176.1509,1068.279,386.2536,1178.7198,1270.0414,1002.7779,1114.8296
1307.7893,768.6265,2175.1598,862.1488,1080.0877,825.1302,789.4652,1070.8566
811.2478,956.7846,1230.5649,915.0376,965.5276,936.006,1398.532,765.7307
5737.2049,6895.1889,7340.1824,10277.9877,6982.7275,6490.2925,8902.2707,5787.9188
365.6842,438.8301,226.3293,250.6566,497.3244,344.7863,292.1737,181.1562
89.7073,153.9052,62.256,55.9725,203.6862,162.6419,226.6269,107.1408
4323.8912,4698.5345,4314.0189,4608.3335,5228.3724,2970.2557,4194.8013,3033.7398
922.8963,833.1183,644.8616,268.0992,1237.1027,757.7094,498.1855,866.009
176.1505,217.303,188.2763,97.4536,424.0804,184.4401,322.6193,168.3077
3611.1556,3740.1905,5695.4241,4253.0634,5041.0229,3744.9637,5194.5077,3579.0237
459.8777,488.8377,469.0257,314.8152,544.4982,472.8039,718.2811,269.8028
37846.721,42805.5517,50583.7452,35048.2417,50927.6647,44245.4067,51029.4949,44782.013
2214.6575,2296.9507,1716.7575,1428.3013,2773.3841,2444.3954,2184.8499,1576.344
22.7508,15.4601,64.5182,4.0987,25.866,11.0756,62.9425,12.5249
323.7461,167.9187,214.2527,138.7837,90.3997,124.252,23.2223,106.8948
1298.0858,1487.514,1174.866,977.7362,1495.9868,1255.9609,1612.9271,689.6802
16.0176,18.0046,29.8386,17.6844,12.9692,12.1635,18.0023,19.8735
223.9456,250.9386,247.7291,162.0917,165.1931,142.9183,120.8564,160.9983
22.2245,38.241,49.6194,22.0198,49.1259,32.8328,98.9313,65.3374
268.4851,363.177,370.1307,458.2669,299.9351,253.3932,512.2691,237.275
1784.082,1260.2756,1375.3129,1307.5033,1248.104,829.3274,940.1859,831.6571
706.3759,231.0048,1043.1658,472.7774,242.1882,602.2966,526.9232,542.7338
374.4528,531.7225,462.0327,362.4898,462.0193,380.3754,442.6287,351.2136
17.2704,29.6475,25.4399,12.7809,8.2888,4.1337,3.9748,8.078
185.4413,106.0998,160.9291,140.7507,179.4146,113.8374,225.5011,85.5346
703.0597,635.9942,448.1294,420.2023,653.7667,752.7348,768.0115,685.439
8.242,5.2079,0.6096,4.6798,9.8242,23.2593,8.7776,11.1078
262.4699,420.3082,430.1114,306.4801,512.9225,583.3651,563.3602,542.9107
1393.3253,1298.5826,1423.1547,852.1616,1325.0057,1284.7418,1712.5411,1020.818
1992.1301,1700.4665,2310.9084,860.5336,2000.775,2376.0702,2029.8903,2471.498
3743.6621,3361.4978,3455.2066,2226.0456,2983.2146,3775.8099,2641.738,3349.1966
832.6377,935.4956,1248.2704,585.8058,742.0122,816.1842,765.6491,767.589
512.5154,787.6706,954.8156,523.7522,484.7202,455.3063,634.8225,365.7863
64.5145,84.2842,37.3299,30.3297,140.6646,96.2381,80.8404,87.3631
127.244,188.6582,138.3947,110.4545,268.8549,162.3034,154.1604,223.0742
38.7141,29.0995,63.8306,24.6624,74.0313,59.4884,69.2165,49.8587
47.8106,48.5353,47.5336,77.4456,41.7788,41.712,152.9081,62.6331
414.656,555.2195,525.7446,406.846,520.3224,413.876,514.3425,390.2162
1407.7068,1276.7403,1276.1324,337.543,1459.1994,1474.9811,856.6329,1599.2599
3.3577,4.3502,10.989,7.6791,4.615,3.473,4.2211,5.0392
927.2446,1096.4483,892.721,399.7112,1740.7979,2012.2098,1040.7379,1299.6561
2370.0675,1961.9993,2545.1508,1499.1518,3432.9168,2170.5815,3334.4432,1680.3296
179.6391,183.6998,246.4678,112.4443,299.1723,189.929,326.4659,150.5957
433.1725,354.0127,433.8882,202.0388,520.9447,510.3737,613.5944,490.3904
1964.0976,2843.0526,1373.1829,1142.5795,2077.4938,1617.6851,1200.5434,1484.5924
5070.4009,6647.7037,5164.8084,3821.3095,6063.2902,5231.8041,3911.4829,4065.8114
172.7932,260.6383,67.6952,96.6238,135.9895,29.7916,41.8681,73.7441
276.5386,212.4848,263.8707,355.7588,331.6922,254.6301,357.6203,190.9483
97.087,83.3472,103.0082,39.2739,129.3825,62.4511,101.5429,36.7735
3039.5219,3201.1554,3004.7775,2491.8569,3305.0105,2257.5558,2651.3105,2091.845
0,0,0,0,0,0,0,0
2482.2679,2988.1633,2256.7559,1757.9342,2865.6449,3055.4947,1984.7745,2772.0171
1654.1062,1691.144,1645.7112,773.4182,2375.299,2071.5954,2033.2401,1711.2924
127.8557,127.003,620.2913,191.1363,153.0032,133.6001,273.7345,282.2512
723.1386,851.1499,1253.2359,604.312,673.8364,401.0872,716.2424,738.1765
5593.5677,5317.2406,7077.9824,4130.1594,5410.5232,4226.0594,5577.7207,3910.8544
2343.8114,2464.1018,3170.8476,1727.4911,2639.2578,2372.4788,2646.6747,2034.5578
30.6518,37.3303,12.5039,17.6926,23.2068,15.5638,17.4215,53.9098
1123.7101,1582.2074,1152.9865,595.4071,2118.9175,1997.0412,1488.8277,1804.348
276.0699,264.3587,408.4787,153.2661,452.691,372.928,405.4331,276.8638
216.9988,198.0134,339.7908,197.159,209.7059,223.8833,269.7152,276.1536
56.0738,129.042,1525.5838,214.9513,66.8741,166.6118,111.0411,558.2664
2795.7597,3375.0347,2584.5679,1775.4938,3399.2724,4470.1786,2252.4783,3206.2049
906.856,990.666,638.0186,598.8426,716.2573,638.0459,585.6195,810.1781
1.852,4.0621,0,1.1427,2.5779,0,1.8508,6.3108
1575.0585,1718.1467,2267.4126,862.0008,1901.4901,1724.5187,1891.7092,1524.4585
755.1275,651.1812,737.3471,732.0275,1052.0352,844.3023,1000.3875,822.0788
2487.1313,2988.4431,4667.7822,4789.3769,3385.4059,2904.6579,5020.7806,2182.4947
1582.4783,1637.2488,2724.3258,1092.326,1049.9249,462.3743,324.8547,688.9336
1938.0797,1707.4674,1694.9202,1199.8482,2411.8606,1583.3044,2644.4136,1476.851
12687.0304,15670.4647,20094.4083,18193.5173,18864.848,13754.2494,21634.9724,13192.6948
3.3388,3.3271,5.7713,0,9.6024,12.0088,6.1208,15.5445
847.0306,859.6218,1067.655,526.4561,1039.5422,828.954,843.2006,751.4273
77.4255,77.8939,140.4698,25.608,260.4686,97.5836,128.5799,192.2964
358.4262,379.4779,289.7627,205.3995,534.5345,453.118,498.6384,349.8399
253.0633,357.2888,255.2386,112.6451,455.4334,272.2399,372.8927,251.3731
2566.9901,3045.3694,3916.7725,2537.0966,4137.796,2909.3229,3549.7907,2481.4219
1139.2556,1038.9988,919.0834,330.19,1168.5282,915.8346,1083.0747,991.4341
803.3904,726.0878,1232.9873,629.1247,799.2201,475.4341,817.1795,629.4447
3397.3908,3127.9239,3223.307,2012.979,3395.7859,2343.9901,3373.209,2085.3664
44.8447,51.9052,59.6162,45.7593,107.4965,33.2109,76.4202,63.9582
529.835,543.7716,710.9739,227.2007,679.6446,597.6349,599.1744,512.3903
6.6589,11.0888,10.885,7.6208,189.1735,216.8869,188.0294,35.6197
0,0,0,0,0,0,1.998,0
295.7114,218.6717,308.5132,106.6538,329.7597,329.3202,323.7168,319.2537
214.2174,255.5834,337.9959,108.6013,564.2413,245.9214,430.5052,444.8269
2343.5788,2196.1206,3371.4722,1036.0221,2565.5428,3492.0945,2828.8354,2232.5045
21445.8039,26586.8611,39082.8023,26544.0445,27157.0736,19093.2999,37570.667,20056.7529
6297.2897,4374.4281,6592.8075,3499.4303,4208.3983,4468.314,4100.497,5173.1438
107.5207,99.6585,101.3746,81.7172,116.158,86.6665,72.1561,92.9686
14.8942,11.3633,24.4196,16.9956,44.8776,17.0787,32.025,18.4813
425.0066,620.7829,323.0298,101.3088,622.8679,515.6179,488.0543,510.2392
626.0763,643.1822,717.995,432.1308,679.9455,473.7416,949.3821,333.9837
2601.3757,2987.6231,2740.4725,3806.3784,1875.1797,2176.9657,17955.503,5394.0512
18199.3429,15322.7318,17185.3425,15008.7876,17561.7985,15339.7559,13757.8778,12876.6929
8428.8673,5185.5462,6317.5233,3018.7962,6447.9304,7090.1208,5985.9286,7592.6873
401.0185,416.0799,456.6186,419.1422,677.1902,485.3838,555.2709,350.4972
2119.3284,2338.5933,2849.4955,2477.7488,2512.0455,2070.9782,2760.0673,1956.2256
6.3368,7.4494,20.9082,13.8344,16.7699,18.1916,18.5027,18.9819
6493.0911,5227.6531,7239.1999,8132.8319,7964.5057,6290.1669,8795.4135,5716.0889
1793.588,1606.5997,2289.659,1540.458,2485.42,2084.5377,1933.4842,2010.4803
